Id,OptionType,Strike,Spot,TimeToExpiry,RiskfreeRate,MarketFearIndex,BuySellRatio,OptionPrice
2281,Call,70,117.5771614,0.353567742,3.9298873,72.5104593,1.817823284,47.11815364
2282,Call,60,64.78761847,1.541827612,4.2872263,44.49772955,1.367801873,10.59832985
2283,Call,100,137.077901,1.444542229,3.5768057,67.31632604,2.578048327,45.71037264
2284,Put,60,71.02311379,0.660659153,4.0636955,55.76175681,0.642849803,1.219687498
2285,Call,50,50.04362627,1.617928059,3.2296964,90.07346446,2.053567715,12.26974332
2286,Put,70,56.07715287,1.25601032,3.335447,66.23589747,1.074401242,16.20124977
2287,Put,60,53.58641572,1.627869151,5.955753,37.84823232,0.792687277,8.708461711
2288,Put,100,144.3030192,1.049691246,3.8165292,93.92435843,1.067093443,5.662247395
2289,Call,110,113.6943928,1.155780436,4.8612998,17.02618713,3.712574829,14.84306752
2290,Put,130,65.81867991,1.506629322,2.7836954,22.06363058,1.004034274,61.54705833
2291,Put,60,116.2263781,0.926403538,4.2188274,29.95498341,1.775739531,0.009117921
2292,Call,110,81.24099893,0.458557801,3.0830113,84.31354247,3.852014738,5.55342518
2293,Put,100,138.0814657,1.507595138,4.4275409,38.81442309,3.767178313,9.085450188
2294,Call,130,100.1102827,1.798759417,4.0833197,23.93956167,1.638776188,3.352170576
2295,Put,150,144.2366063,0.489499827,2.3279183,14.4982848,3.422608549,14.54302299
2296,Put,70,149.5734898,1.782701866,4.8547356,84.92157139,3.24912265,9.413323624
2297,Call,80,145.2388819,1.590351979,2.9384701,57.98257688,1.990770663,64.06559396
2298,Put,130,92.60034418,0.340595146,2.058152,15.64251652,2.102921042,37.16247208
2299,Put,130,59.26176337,1.474611715,3.150418,44.89894827,3.326467972,68.48647459
2300,Call,120,74.2234539,0.589704895,4.6013199,72.18323626,3.837107112,3.846756761
2301,Put,60,140.8396243,1.965594321,2.6179629,8.704383364,3.741909666,0.04410265
2302,Call,80,103.3858335,0.608948244,4.8460748,42.54578418,0.975536041,23.05449684
2303,Put,70,118.8151007,1.576587258,5.8257226,30.34002547,3.107727118,1.480459109
2304,Call,50,100.3696356,0.722729134,5.4380641,16.48064572,1.158444834,48.42838346
2305,Call,140,70.07655115,1.763928583,3.8328299,49.19277201,1.105449968,0.22969741
2306,Call,130,55.86671513,1.371962964,3.0574613,18.61915732,0.7012742,8.07E-09
2307,Put,130,138.3045775,1.728132758,3.7638012,4.265097698,0.934765661,3.993703578
2308,Put,100,146.8963191,0.834339925,4.3976871,82.54504298,3.87005923,11.15042006
2309,Put,110,103.5497946,0.747693636,5.0379755,58.04622422,1.136152135,13.69936848
2310,Call,130,108.2798705,1.084709794,2.7372005,63.71620782,3.577081385,18.9960263
2311,Put,60,67.21288332,1.017789969,2.6890293,32.87891368,2.717214332,5.366809366
2312,Call,50,139.5493229,1.137019143,5.5726759,1.24805053,2.797217448,84.05128739
2313,Call,50,142.0350625,1.437446818,5.3172222,43.80619834,0.395425441,85.26272551
2314,Call,110,56.93870335,1.881737934,2.7877212,61.6135034,2.065686054,1.74333855
2315,Call,120,81.1542344,0.62613442,2.223378,92.52221881,0.791130359,0.663585878
2316,Call,80,93.26121215,0.95595137,4.1295198,37.88983231,2.430914869,17.91739186
2317,Put,120,73.49592731,1.629684259,5.2021414,29.52805195,0.843693293,42.81361255
2318,Call,50,63.0971233,0.645115498,4.9202404,89.62600735,2.424275815,17.94298261
2319,Put,100,133.1647921,0.703759123,2.9997059,29.45985813,2.859267143,2.695782
2320,Call,130,139.1785043,0.446896179,4.727878,36.95411032,3.317508245,17.9316634
2321,Put,140,64.18931722,1.619431894,4.6556509,79.4674773,1.895492063,71.77512642
2322,Call,130,65.96319026,1.909845079,3.2986944,78.27105394,1.635429727,3.20024947
2323,Put,120,61.34834721,1.784071444,3.8585616,28.67549525,1.866894014,54.90063003
2324,Call,90,130.1168463,1.87314003,3.316542,97.231562,1.917908245,53.81989274
2325,Call,150,120.0025114,1.979835844,2.0966676,33.55735734,3.800779384,16.75623409
2326,Call,60,62.51065236,0.89961474,3.8170248,14.8494649,0.550803964,3.725760201
2327,Call,50,112.1821539,1.760710994,5.1525982,23.40762182,3.726540781,56.98540528
2328,Call,70,149.8856297,0.877109538,2.5455382,17.43774213,3.187062256,78.1289221
2329,Put,60,110.8816121,1.137411823,4.835399,40.93293556,0.886702321,0.019503266
2330,Call,110,89.25447843,0.582764225,5.826889,19.49435606,2.674614825,1.126339167
2331,Call,130,86.07612609,1.60255588,3.4316599,15.33874395,1.632633176,0.347602518
2332,Call,140,60.57910249,1.604125682,3.75628,4.146547361,3.530185997,0.002172183
2333,Put,50,80.34940962,1.356848492,3.6681997,40.68964592,1.541149568,0.634615759
2334,Call,130,141.5111564,0.752412177,3.4574638,64.17571774,0.741692989,18.6910791
2335,Put,140,118.1457536,1.547129025,4.5539435,7.738825473,2.390206948,24.80478821
2336,Call,140,80.9568443,1.709426735,3.6914623,33.441387,0.728065907,0.024639297
2337,Put,130,95.40352354,1.261242222,3.5369612,55.599884,2.805753372,40.4463199
2338,Put,70,113.1094795,0.278324861,2.7205196,25.419251,0.840679664,8.24E-10
2339,Put,120,141.8916239,0.641142662,5.6286003,82.38536031,0.9524027,6.112347894
2340,Put,80,65.75446447,0.703832207,3.4236826,43.26134519,2.601917991,17.81625006
2341,Call,70,60.45038346,0.284766677,3.6410628,49.495195,2.741067535,2.498921668
2342,Call,110,99.36280073,1.771474907,3.8691574,79.51989186,3.523719568,25.76815543
2343,Put,130,52.72157468,0.489527753,3.3324948,10.76196652,1.813362123,76.02797208
2344,Put,130,83.35784922,0.67542931,3.7272049,64.06724762,1.584109141,46.81412496
2345,Call,70,144.5135031,1.374152665,3.6743746,76.93193119,1.006069905,71.32274412
2346,Put,50,92.86141127,1.325012667,5.3712841,8.714558808,3.827358007,0.0766373
2347,Put,150,68.04002441,1.456857095,5.2008471,32.29605022,3.853538673,76.69646341
2348,Call,70,126.5536253,0.613384727,2.7365129,94.71161945,3.551411166,59.45650815
2349,Put,110,81.78341268,0.774989524,3.0073688,52.45173688,1.864320549,30.76038438
2350,Put,110,71.81567361,0.694283654,2.6260593,84.16187118,1.005718654,38.52798106
2351,Call,120,103.6662204,1.107387698,2.8738918,78.04008831,3.388660998,19.55379159
2352,Call,50,141.8418857,0.330980084,2.7357451,26.77398099,0.528523546,91.01403207
2353,Put,130,119.1324467,1.238451397,2.2000528,19.17975346,1.786837542,18.35601069
2354,Put,100,110.8718996,1.245149393,3.6791502,65.46750114,3.099977388,17.01161782
2355,Call,90,103.5761268,0.957961449,2.8897876,61.18069612,2.934311956,24.63221979
2356,Put,100,75.88482164,0.712139301,5.8447593,25.17246908,2.225711255,24.1933775
2357,Put,90,68.50768257,1.794331532,5.6586162,91.66733813,3.334023579,36.83221952
2358,Call,140,70.66187302,0.711580966,2.4634842,84.00542184,3.677149719,3.679148115
2359,Put,140,116.4780593,0.30841344,5.3553636,84.31148229,3.169038897,31.21813798
2360,Call,90,54.44492394,1.662124948,4.5896844,25.65039773,2.337021064,0.780235222
2361,Put,70,85.50146959,0.73173661,4.7081158,4.659712778,2.370855618,0.635909376
2362,Call,130,134.2636538,0.260228881,3.7305068,75.92635688,0.99874729,10.58797042
2363,Put,90,60.35875975,1.736995527,5.6274507,32.4405364,2.044995273,28.38151173
2364,Call,130,77.87847732,0.32380317,2.2786108,42.39251046,3.228566489,0.04844035
2365,Put,140,139.2083256,1.750767684,5.524381,17.05904629,0.982702977,10.68694037
2366,Put,140,94.04344803,0.419763302,5.1401822,90.23741976,1.237191309,46.12420675
2367,Call,60,115.8534155,0.436414121,5.9628401,25.51538547,1.650034129,54.41872668
2368,Put,130,86.45682097,0.692831716,2.074348,3.667265136,0.454579094,42.92186314
2369,Put,140,104.7667864,1.563881753,4.5606708,61.23003648,1.466248976,41.26129529
2370,Call,80,64.38763473,1.386245589,5.8589622,25.96739247,0.503692154,0.20932845
2371,Call,50,132.9490679,1.175092647,3.8581125,82.29153934,2.21926609,80.25563892
2372,Call,130,91.30688808,0.571310629,2.0859295,15.10930466,1.174983713,0.007712418
2373,Put,100,107.0593119,1.323553685,2.9123826,82.24314614,2.67881918,20.62482923
2374,Put,100,83.92291217,1.124164301,4.2979858,44.15635269,2.814553595,24.0632434
2375,Put,150,147.3149823,1.847628672,2.9470274,37.66195974,2.513615573,25.72287629
2376,Put,120,128.6313469,1.985383345,3.5164379,63.34459655,3.551427345,29.98591601
2377,Put,140,55.407046,1.93930169,3.7395317,36.10067748,0.471970663,78.67537297
2378,Put,150,115.7142696,1.333820177,4.901829,98.8895129,1.323697757,45.71030956
2379,Put,60,105.201694,0.967983783,4.8704807,21.86697077,0.492589603,0.00000166
2380,Call,120,146.6819309,1.587692236,3.2037534,45.17908592,2.136831789,37.81765033
2381,Call,140,57.05810874,1.274754529,4.0110149,9.562329302,2.630491908,0.000153664
2382,Call,100,65.95329533,1.870490077,5.1433857,56.53155074,2.815052558,5.492077205
2383,Put,100,115.1945988,1.335375924,2.7040375,0.634166018,0.614000104,0.213605946
2384,Call,80,80.12592772,0.674783177,3.8575801,77.44555319,3.686474276,15.16075175
2385,Put,80,128.6133096,0.920386007,2.4854763,7.499980851,3.392871951,0.16677381
2386,Put,150,140.6533877,1.776561699,2.4629043,34.92512422,1.207799008,21.6690925
2387,Call,50,80.01174738,1.346841632,3.5362148,20.79187239,1.775123984,28.738444
2388,Put,100,133.6290814,0.259767391,2.289619,9.458759895,2.497706769,0.012066416
2389,Put,90,109.8575132,1.147357908,5.5375891,13.18623862,1.491534513,1.458938478
2390,Put,140,127.1347045,1.325271189,3.842743,62.92508871,1.122711415,23.36396882
2391,Put,80,108.5249481,1.694423058,3.6379673,68.19033474,1.970598306,10.01991713
2392,Put,60,106.5985349,1.580113391,4.0940229,50.56485347,3.729667348,5.076560531
2393,Call,130,119.8211648,1.276565661,3.1913782,58.49967132,2.779191446,19.04236006
2394,Call,110,84.03875902,1.733686641,5.9611106,62.21455512,0.407250145,1.49078611
2395,Put,110,149.2440313,1.001192576,3.38381,67.45166929,3.385448848,14.41321742
2396,Put,100,126.7641267,0.37251928,4.4237903,82.54203616,2.708466743,5.698132988
2397,Put,120,80.82445069,1.521119162,3.0105993,59.73218515,3.34623443,45.25087996
2398,Call,110,108.4897825,1.052583534,2.786852,65.26178236,2.746380047,20.77170843
2399,Put,120,55.88806197,1.165141025,5.980692,67.15085106,3.424510113,61.91207065
2400,Call,150,147.8458735,1.31375942,3.8847843,75.70157584,2.689920743,34.59124724
2401,Put,50,116.7656345,1.809176779,5.8909451,10.87303219,0.552752444,3.89E-09
2402,Put,50,140.9474185,0.562512173,4.7481205,65.54611869,0.253572605,2.13E-22
2403,Put,140,144.9597867,1.898405492,2.5003401,83.98234487,3.463440562,44.89942503
2404,Call,140,96.52928876,1.91744282,5.1428995,78.17563156,0.631998454,3.378017115
2405,Call,130,132.2977242,1.451078358,4.8470929,8.094033547,2.274226237,12.07226531
2406,Put,90,142.4773165,1.685091845,2.5403814,69.72132936,3.189672967,12.69251889
2407,Call,50,134.8371951,1.710431854,3.4751442,33.80727608,2.836638945,80.10418507
2408,Call,50,57.09005562,1.157640184,5.6480482,13.15300093,2.689528967,9.058065214
2409,Put,50,107.9271769,1.161438715,5.230138,93.57963142,3.055933307,3.802886284
2410,Call,120,142.7384342,0.294625205,5.6103305,89.61296832,1.657971971,27.3396524
2411,Call,60,89.49795564,0.609460644,5.717638,98.86626378,3.850179091,34.3767117
2412,Call,100,127.1039176,0.471444053,3.3533763,46.17188388,3.367567428,29.78389176
2413,Call,120,126.3541758,1.871244442,5.8446247,14.38081619,3.531800576,19.25927449
2414,Put,80,107.5806226,1.56827664,5.3253728,27.60852354,1.251510581,1.712729476
2415,Call,60,105.2477258,0.402122074,2.1642361,2.835270456,0.359777052,44.85564923
2416,Put,120,136.0941853,1.704690896,5.801429,23.06562628,2.987288467,12.26371623
2417,Put,110,82.1275232,1.090603312,2.2647178,87.64266588,3.185214893,41.72306081
2418,Put,140,146.960212,0.962163149,3.4387945,57.07845821,1.523933507,14.14755788
2419,Call,140,145.1845885,1.163452502,4.2705286,96.38572195,1.192970769,25.81414248
2420,Call,90,78.17034982,0.278788781,5.3259832,83.4981869,0.784609732,1.562287708
2421,Call,90,55.95202241,1.337384785,4.6782004,55.38783931,0.609611647,0.079922606
2422,Call,50,65.41418741,0.403014941,4.2692799,93.96448549,3.747537388,20.21818864
2423,Call,70,145.0961751,0.527564361,2.5214533,3.755874987,3.729579278,74.10385233
2424,Put,150,90.01532239,1.367045079,2.5361737,3.334663056,1.201627123,57.94076235
2425,Put,100,142.052659,1.704435048,2.2078837,41.54904966,2.481380353,6.871720373
2426,Put,120,52.39582351,1.840555081,2.9300387,77.72215498,2.574825663,68.34265205
2427,Call,90,127.4154311,0.553927475,4.7617808,15.1348262,2.043042637,36.48939824
2428,Put,150,107.3182212,0.853462046,5.2961505,36.5023776,3.15939414,43.8582582
2429,Put,50,91.3726017,1.740030001,4.1076495,3.366091748,0.680078441,4.75E-08
2430,Call,50,52.17889752,1.260797411,5.5002671,36.68159103,2.825000503,8.654606446
2431,Put,50,57.81410759,1.434999525,5.1993192,37.83556759,2.69424354,4.825789869
2432,Call,100,117.5554407,1.255424065,2.3486846,21.01987069,2.167947168,21.58866453
2433,Call,140,58.72801707,0.726221537,2.3745914,45.32664942,2.505604824,0.036724042
2434,Put,100,116.560904,0.372178422,5.2413133,98.85485056,3.45264054,11.33626753
2435,Put,60,146.0594248,1.418042195,5.3264637,2.697832011,1.854047164,0.00000301
2436,Put,80,76.18287714,0.561359459,2.9990502,75.55422858,2.967593203,14.01588164
2437,Put,110,116.1443758,0.47946294,4.6543256,29.44444139,1.601592421,5.174662407
2438,Call,60,135.75396,1.140889939,5.7890061,9.289751616,0.681693456,70.91234462
2439,Call,100,125.2492054,1.66503943,5.5431246,66.50761964,1.039738043,29.16755312
2440,Call,110,98.3040602,1.301205915,3.965343,28.38455346,1.892008629,7.536666143
2441,Call,150,79.29717786,1.559443826,5.885235,21.14529004,0.458196158,0.00000121
2442,Call,150,79.5054236,0.415832527,3.3880379,78.9677939,2.56066566,0.28694683
2443,Call,70,64.69899791,1.242185873,3.1080858,93.19612632,1.915532626,13.40878841
2444,Call,140,61.93150725,1.979798027,3.7459035,9.445414228,0.627493438,0.000000153
2445,Call,50,109.3358901,1.824050281,4.0414678,6.562913469,0.276048014,55.11908066
2446,Call,150,114.0932305,1.216105566,3.5635457,3.209797606,3.978026339,1.498500662
2447,Call,50,103.9258748,0.556345662,4.7873219,11.33850006,0.7590431,52.508568
2448,Put,110,129.7962613,1.855716354,2.4953669,28.64360788,2.926425452,11.67774987
2449,Put,140,113.7334179,0.25845486,2.1724059,75.0579589,0.787209001,26.91442426
2450,Put,140,101.1655946,1.156285864,5.2008874,24.89559586,0.622888825,36.61986835
2451,Put,140,62.32277595,0.46303885,5.2136372,22.9832981,3.053183341,75.82492414
2452,Put,120,91.13268792,1.264123069,3.4059552,46.904987,1.654538687,32.13103374
2453,Put,150,135.2174977,1.465681149,5.8484045,15.76170104,3.278428636,22.85620533
2454,Call,70,108.5785498,0.668419686,5.03769,16.87019008,1.771454907,37.30993846
2455,Call,80,132.6160583,1.184010331,4.8754687,20.82947752,0.757389417,49.66951043
2456,Put,110,119.4443359,1.176519589,2.5229345,45.23844563,3.5782338,16.92648194
2457,Put,50,90.52713474,0.322915353,2.9487025,79.53012761,0.55105825,0.000141608
2458,Put,100,104.8894836,0.402833565,2.330673,40.33123945,3.33502907,8.639566573
2459,Call,140,105.5680568,0.386183116,4.4779365,47.15566673,1.330996323,0.265805641
2460,Call,110,79.78698347,0.255857797,2.3847984,55.12314652,3.263763087,1.210382574
2461,Put,80,115.36562,1.973849067,2.3079864,41.57626705,2.968221608,7.142808827
2462,Call,100,75.51450029,0.54324883,3.0522104,99.05493987,3.427139411,10.06298482
2463,Call,50,100.741086,0.981826824,5.8259365,72.83852472,3.793535413,50.56201123
2464,Call,100,81.05736428,1.377668787,2.70865,89.51349771,0.757211912,5.18038858
2465,Call,70,98.51532272,1.276824703,4.3708056,55.32979071,2.62978398,31.72875093
2466,Call,100,138.7766965,0.690292741,3.6028866,43.96400826,2.7752216,41.59588926
2467,Put,90,86.06415687,0.569946385,4.6548676,2.316702994,3.581393093,7.795236401
2468,Call,70,115.1723961,0.324841802,2.2599219,89.50025807,2.754503735,46.08967189
2469,Call,150,91.78457323,0.985851689,5.8851979,6.411473288,3.214359079,0.084713193
2470,Call,130,102.3567578,1.208819469,2.7175731,1.59304465,2.474248479,0.724215707
2471,Put,110,122.5204971,0.812738511,5.4362405,84.61347576,1.335085294,11.70423701
2472,Call,90,84.56198007,0.689551145,3.9856556,55.07585322,2.532965672,8.58509016
2473,Put,110,115.4432209,0.616517412,2.4269403,18.94567097,1.704548258,4.134743276
2474,Put,150,145.7547038,1.167931107,3.6517591,2.939000516,1.896246891,11.89431651
2475,Put,70,116.2706105,0.991114776,4.5948215,55.78853187,3.387941532,3.254743973
2476,Put,120,114.8993405,0.301553364,3.6914573,45.42690951,2.324937378,12.48315603
2477,Put,100,54.93321545,0.792999407,3.8356689,18.24772887,1.84571754,43.72223042
2478,Call,150,126.9783925,1.699450456,5.8271659,74.03646428,0.880233727,11.80671064
2479,Call,120,138.7445987,0.636353362,4.6477345,37.90376974,3.33822326,26.78942544
2480,Put,90,106.7096192,0.729267294,3.5334356,65.1164306,1.848362142,5.354797639
2481,Put,80,115.2994702,1.911404857,4.4865798,48.61016331,3.668231225,11.44433102
2482,Call,80,94.96259178,1.725555592,5.2936312,23.37476825,2.094757316,18.36339214
2483,Call,120,129.8077861,1.239119564,2.1398784,26.79390627,0.468969507,11.967067
2484,Put,70,148.8734777,0.966894377,4.8451393,21.39973273,0.785314341,4.91E-09
2485,Put,130,61.10141754,1.665992136,5.6674488,36.72242114,2.587985147,63.60730395
2486,Call,100,69.70549085,0.367520572,3.1824001,45.52315603,3.037946678,0.64096714
2487,Call,60,99.16797093,0.8321674,2.1230356,26.64960379,0.577876823,38.48213524
2488,Call,60,78.99129333,1.823458698,4.8154581,82.19100823,3.668433435,31.26751691
2489,Call,60,135.0944772,0.947076862,3.5221989,56.82139445,0.450746502,72.63081162
2490,Put,150,137.6706727,1.475470837,3.9821412,54.96166436,2.506999188,32.37618859
2491,Put,130,124.7427124,1.445807439,3.6853007,26.10475217,0.302107518,8.175123306
2492,Call,150,82.39595618,1.496921549,4.3552425,90.74765403,1.330149231,4.293944867
2493,Put,80,125.3345999,0.79584827,5.4842541,74.89530824,3.257714618,4.93562323
2494,Call,150,121.285031,0.313984303,3.0357642,20.18497806,2.215114518,0.61160022
2495,Call,150,120.3361228,1.995550354,3.3166206,4.221007767,3.857907686,6.287213272
2496,Put,110,58.48143074,0.936013145,4.6941692,36.43766134,2.29157175,49.60658003
2497,Put,130,52.32805316,0.330161685,2.8631751,10.10271151,2.575100309,76.94116513
2498,Call,130,147.2503343,0.432530375,2.3797185,22.51109491,2.30070673,20.52545286
2499,Call,140,146.0626897,0.292138757,3.5127587,68.88003049,2.970781293,19.64682271
2500,Put,90,125.5545921,1.088933707,5.9578437,97.17811381,3.144144245,16.77016067
2501,Put,100,148.4742608,1.141926225,4.6242194,21.27052816,0.989133561,0.119243078
2502,Call,70,116.8355161,0.93007535,5.287133,67.99963097,0.403046135,44.62168709
2503,Call,90,67.69115678,1.682543532,3.4838948,63.85194521,2.260167644,8.071608966
